panra	gismu				x_1 は x_2 に、 x_3 （性質）の相違を伴いながら、 x_4 （基準）において対応する／並立的である	対応 	{pa'a}, {mintu}, {simsa}, {girzu}, {vrici}
pante	gismu	pat			x_1 は x_2 （事）について x_3 （者）宛てに x_4 （行動）で抗議する／異議を唱える／苦情を訴える	抗議 	{xarnu}
panzi	gismu	paz			x_1 は x_2 （親）の生物学的子孫	いわゆる「実の子」。 子孫 	{grute}, {verba}, {bersa}, {tixnu}, {se} {rorci}, {patfu}
papri	gismu				x_1 は x_2 （本／書類）のページ	ページ 	{karni}, {pelji}, {prina}, {xatra}, {vreji}, {pezli}, {cukta}, {ciska}
parbi	gismu	pab			x_1 は x_2 （数量／被除数）の、 x_3 （数量／除数）にたいする比／比率	比率 	{frinu}, {dilcu}, {mekso}
parji	experimental gismu				x_1 は x_2 に寄生している／にたいして寄生的；x_1 は寄生生物	「居候」「食客」も。 寄生 	{mledi}, {civla}, {vidru}
pastu	gismu	pas			x_1 は（素材）のローブ／チュニック／ガウン／ドレス	長い、もしくは全身を覆う衣服。 ローブ 	{kosta}, {taxfu}, {palku}
patfu	gismu	paf	pa'u		x_1 は x_2 の父親	肉親に限らない。 父 	{mamta}, {rirni}, {rorci}, {tarbi}, {dzena}, {famti}, {panzi}, {bersa}, {sovda}
patlu	gismu				x_1 は x_2 （種類）のジャガイモ／サトイモ	食用のデンプン質球根のうち、芽から栽培できるもの。 ジャガイモ 	{genja}, {jalna}, {samcu}
patxu	gismu	pax			x_1 は x_2 （内容）・ x_3 （素材）の壷／鉢／かめ／やかん／ポット	壷 	{tansi}, {palne}; {baktu}, {botpi}
pelji	gismu	ple			x_1 は x_2 （資源）の紙	紙 	{karni}, {papri}, {prina}
pelxu	gismu	pel			x_1 は黄色	黄色 	{skari}, {blabi}, {xekri}, {kandi}, {carmi}, {narju}, {solji}
pemci	gismu	pem			x_1 は x_2 （特徴）・ x_3 （作者）・ x_4 （読者）の詩	詩 	{prosa}, {rimni}, {rilti}, {finti}, {lisri}, {sanga}
penbi	gismu	peb			x_1 は x_2 （インク）の、手順 x_3 に従って使われるペン・筆	使っていて元の形が変わらない筆記具全般 ペン 	{ciska}, {pinsi}, {xinmo}, {pimlu}
pencu	gismu	pec	pe'u		x_1 は x_2 （対象本体）・ x_3 （対象箇所）を x_4 で触る	触る 	{ganse}, {darxi}, {jgari}, {penmi}, {jorne}, {satre}, {mosra}, {zgana}
pendo	gismu	ped	pe'o		x_1 （者）は x_2 （者）の友人；x_1 は x_2 にたいして友好的	友人 	{bradi}, {xendo}, {nelci}, {prami}, {bradi}
penmi	gismu	pen	pe'i		x_1 は x_2 に x_3 （所）で会う	会う 	{jorne}, {jikca}, {pencu}
pensi	gismu	pes	pei		x_1 は x_2 （概念）について思慮する／考慮する／熟考する／思いを巡らす；x_2 は考え深い	思慮 	{pe'i}, {jijnu}, {menli}, {morji}, {sidbo}, {jinvi}, {se} {nabmi}, {minra}, {lanli}, {besna}, {saske}, {skami}
perli	gismu	per			x_1 は x_2 （種類）のナシ属植物	梨 	{grute}
pesxu	gismu	pex			x_1 は x_2 （素材）の練り物／捏ね物／のり／ペースト	「歯磨き粉」や「パン生地」なども。 練り物 	{marxa}, {kliti}, {tarla}
petso	gismu	pet			x_1 は x_2 の、 x_3 （性質）におけるペタ／千兆［1 x_1 0**15］	ペタ 	{grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {picti}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
pezli	gismu	pez			x_1 は x_2 （植物）の葉	葉 	{tricu}, {papri}, {spati}
picti	gismu	pic			x_1 は x_2 の、 x_3 （性質）におけるピコ／一兆分の一 ［1 x_1 0**-12］	ピコ 	{grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
pijne	gismu				x_1 は x_2 （物）を留める、 x_3 （素材／性質）の鋲／ピン杭	鋲 	{jesni}, {nivji}, {fenso}, {dinko}, {tutci}
pikci	gismu				x_1 は x_2 （者）に x_3 （事／物）を請う／せがむ／懇願する／嘆願する	請う 	{cpedu}, {pindi}
pikta	gismu				x_1 は x_2 （者）を x_3 （事）について x_4 （条件）で許容する券／切符／チケット	「権利」も。 券 	{jaspu}
pilda	experimental gismu				x_1 は青ざめている／血の気が無い／活力が無い／元気が無い	・大意： 青ざめる ・読み方： ピルィダ
pilji	gismu	pi'i			x_1 は x_2 ・ x_3 を乗算したもの；x_2 かける x_3 は x_1 	乗算 	{mekso}, {sumji}, {rapli}, {jalge}
pilka	gismu	pil	pi'a		x_1 は x_2 を覆う皮／外面／表層	皮 	{grute}, {calku}, {skapi} (pilka as a general term includes skapi}, {gacri}
pilno	gismu	pli			x_1 は x_2 （道具／機械／者）を x_3 （目的）のために使う／用いる	「活用する」も。 使う 	{tutci}, {cabra}, {minji}, {gasnu}, {zukte}, {pi'o}, {sazri}, {jibri}
pimlu	gismu	pim	pi'u		x_1 は x_2 （生体）の羽／羽毛	羽 	{cipni}, {nalci}, {rebla}, {kerfa}, {penbi}
pinca	gismu				x_1 は x_2 （生体）の尿	尿 	{vikmi}, {xasne}, {kalci}, {mabla}, {festi}
pindi	gismu	pid			x_1 は x_2 （性質）に関して貧乏／貧しい／貧窮している	貧乏 	{ricfu}, {claxu}, {nitcu}, {pikci}
pinfu	gismu	pif			x_1 は x_2 （拘束者）の x_3 （収容方法）による囚人；x_1 は囚われの身	囚人 	{zifre}, {kavbu}, {rinju}, {ralte}, {fanta}, {cilce}
pinji	gismu				x_1 は x_2 （本体）のペニス（陰茎）／クリトリス（陰核）	陰茎 	{cinse}, {gletu}, {vibna}, {plibu}, {vlagi}, {mabla}, {ganti}
pinka	gismu	pik			x_1 は x_2 （主題）・ x_3 （作者）・ x_4 （読者）のコメント／評言；x_3 は x_2 について x_1 をコメントする	コメント 	{jinvi}, {cusku}, {zgana}, {lanli}, {bacru}, {ciska}
pinsi	gismu	pis			x_1 は x_2 （素材）の鉛筆／クレヨン	使っていて削れてくる筆記具全般 鉛筆 	{ciska}, {penbi} (unlike the English equivalents}, {pinsi is the more general term over penbi}, {burcu}, {bakri}
pinta	gismu	pin			x_1 は x_2 （基準）において水平	水平 	{sraji}, {plita}, {xutla}
pinxe	gismu	pix			x_1 は x_2 （液体）を x_3 （容器／起源）から飲む	飲む 	{cidja}, {citka}, {taske}, {tunlo}, {xaksu}, {barja}, {birje}
pipno	gismu	pi'o			x_1 は鍵盤楽器（ピアノ／ハープシコード／シンセサイザー／オルガン）	鍵盤楽器 	{zgike}
pixra	gismu	pir	xra		x_1 は x_2 （主題）・ x_3 （作者）・ x_4 （媒体）の絵／画／写真／造形；x_3 は x_2 を描いて x_1 を創る	広義で「彫刻」も。 絵 	{ciska}, {cinta}, {prina}, {mupli}, {barna}, {skina}
plana	gismu				x_1 は x_2 （基準）において太っている／肥満／でぶ	肥満 	{cinla}, {rotsu}, {barda}, {punli}, {grasu}
platu	gismu	pla			x_1 （者）は x_2 （物／事）を x_3 （事）のために計画／設計／デザインする／企てる	計画 	{cartu}
pleji	gismu	lej	le'i		x_1 は x_2 （金／報酬）を x_3 （者）に x_4 （対価／商品／サービス）のために支払う	特別な出来事のために褒美や謝礼を贈るのは「cnemu」。 支払う 	{canja}, {cnemu}, {friti}, {kargu}, {vecnu}, {jdima}, {prali}, {jerna}, {sfasa}, {dunda}, {jinga}, {dapma}, {cirko}, {dirba}
plibu	gismu	pib			x_1 は x_2 （本体）の陰部	男女の区別は無い。 陰部 	{cinse}, {gletu}, {pinji}, {vibna}, {vlagi}, {ganti}, {mabla}
plini	gismu				x_1 は x_2 を周る、 x_3 （惑星特性）・ x_4 （軌道特性）の惑星	惑星 	{lunra}, {mluni}, {terdi}, {solri}, {munje}
plipe	gismu	pip	pi'e		x_1 （者／物）は x_2 （終点）に x_3 （起点）から x_4 （高さ）ほど x_5 （動力）によって跳躍／ジャンプする	跳躍 	{bajra}, {stapa}, {cpare}, {lafti}
plise	gismu				x_1 は x_2 （種類）のリンゴ属植物	通常は果実を指す。 林檎 	{grute}
plita	gismu	pit			x_1 は x_2 （点の集合）による二次元の面（平面）	二次元面 	{xutla}, {sefta}, {tapla}, {karda}, {boxfo}, {pinta}
plixa	gismu	lix			x_1 （者）は x_2 を x_3 （道具）で耕す／すき込む	農作における耕しに限らない。 耕す 	{kakpa}, {sraku}, {katna}, {skuro}
pluja	gismu	luj			x_1 は x_2 （性質）が x_3 （基準）において複雑／煩雑	複雑 	{cfipu}, {banli}, {sampu}, {jgena}
pluka	gismu	puk	pu'a		x_1 （事）は x_2 にとって、 x_3 （条件）のもと快い／心地良い	快い 	{rigni}, {pu'a}, {melbi}, {nelci}, {prami}
pluta	gismu	lut	lu'a		x_1 は x_2 （終点）・ x_3 （起点）・ x_4 （途中の点の集合）の経路／道筋	経路 	{litru}, {naxle}, {tcana}, {dargu}, {klaji}, {ve} {klama}; {tadji}, {zukte}, {klama}, {pagre}
polje	gismu	plo			x_1 （力）は x_2 （対象本体）・ x_3 （対象箇所）をシワにする／折り目をつける	折り目をつける 	{korcu}, {cinje}, {boxfo}, {boxna}
polno	gismu	pol			x_1 は x_2 （性質面）に関してポリネシア／オセアニア系（言語／文化／民族）	ポリネシア 	{sralo}, {daplu}, {xamsi}
ponjo	gismu	pon	po'o		x_1 は x_2 （性質面）に関して日本／ジャポニカ系（言語／文化／民族）	日本 	{xazdo}, {daplu}
ponse	gismu	pos	po'e		x_1 は x_2 を x_3 （法／慣習）のもと所有する	所有 	{ckini}, {ralte}, {jitro}, {steci}, {srana}, {tutra}, {turni}, {zivle}
porpi	gismu	pop	po'i		x_1 は砕けて／壊れて x_2 （破片）になる	砕ける 	{xrani}, {spofu}, {se} {katna}
porsi	gismu	por	poi		x_1 （並んだ集合）は x_2 （規則／基準）に従って x_3 （不整理の集合）を序列／順番化したもの；x_1 は列／連続体	「連載」や「シリーズ」も。 序列 	{po'i}, {lidne}, {liste}, {cmima}
porto	gismu	pot			x_1 は x_2 （性質面）に関してポルトガル系（言語／文化／民族）	ポルトガル 	{brazo}
prali	gismu	pal			x_1 は x_2 にとっての、 x_3 （行動／過程）によって得られた利益；x_2 は x_3 によって利する；x_1 は x_2 にとっての利点／アドバンテージ	利益 	{vecnu}, {cnemu}, {pleji}, {jinga}, {canja}, {sfasa}, {jerna}, {jdima}, {dunda}, {zivle}
prami	gismu	pam	pa'i		x_1 は x_2 を愛する／にたいして愛情が湧く	愛 	{cinmo}, {xebni}, {nelci}, {djica}, {sinma}, {pluka}, {kurji}, {pendo}, {speni}
prane	gismu	pa'e			x_1 は x_2 （性質）に関して完全／完璧／無傷／非の打ち所が無い	完全 	{manfo}, {curve}, {traji}, {cfila}, {mulno}
preja	gismu	pej	pe'a		x_1 は x_2 （拡張範囲）に x_3 （初期範囲）から広がる	広がる 	{tcena}, {kuspe}, {ranji}, {fatri}, {muvdu}, {benji}
prenu	gismu	pre			x_1 は（心理学上の）人；x_1 は人格を有する	ヒト／ホモサピエンスとは限らない。 人 	{nanmu}, {ninmu}, {remna}, {zukte}, {sevzi}
preti	gismu	ret	rei		x_1 （文字列）は x_2 （題目）に関する、 x_3 （者）から x_4 （者）への質問／質疑	質問 	{nabmi}, {danfu}, {ciksi}, {frati}, {spuda}, {cpedu}
prije	gismu	pij			x_1 は x_2 （事）に関して、 x_3 （基準）において賢い	賢い 	{bebna}
prina	gismu	pri			x_1 は x_2 （媒体）・ x_3 （装置）による印刷物／プリント	印刷物 	{cukta}, {papri}, {pelji}, {pixra}, {ciska}, {danre}, {barna}
pritu	gismu				x_1 は x_2 に対して x_3 （照合枠）における右方／右側	右 	{ri'u}, {mlana}, {crane}, {trixe}, {farna}, {zunle}
prosa	gismu	ros	ro'a		x_1 は x_2 （主題）・ x_3 （作者）・ x_4 （読者）の散文	散文 	{cfika}, {lisri}, {cukta}, {pemci}, {finti}
pruce	gismu	ruc	ru'e		x_1 は、 x_2 （入力）・ x_3 （出力）・ x_4 （段階）の過程／プロセス	過程 	{pu'e}, {farvi}, {tadji}, {grute}, {tcini}
pruni	gismu	pun			x_1 は弾性がある／柔らかい／伸縮可能	弾性 	{ckabu}, {tcena}
pruxi	gismu	rux	ru'i		x_1 は魂／霊；x_1 は霊的	魂 	{censa}, {lijda}, {mucti}, {xadni}
pulce	gismu	puc	pu'e		x_1 は x_2 （起源）の、 x_3 （媒体／表面）における塵／沈殿物	塵 	{te} {zalvi}, {danmo}, {purmo}, {sligu}
pulji	gismu				x_1 は x_2 （法／治安）を守る警察（官）	警察 	{catni}, {sonci}, {bilni}, {flalu}, {bandu}, {jemna}, {zekri}, {krati}
pulni	gismu				x_1 は x_2 （機能／動作）の、 x_3 （軸）を回る滑車装置	滑車装置 	{tutci}, {xislu}, {vraga}
punji	gismu	puj	pu'i		x_1 は x_2 を x_3 （所）に置く／設置する	置く 	{cpacu}, {lebna}, {cpana}, {batke}, {setca}
punli	gismu	pul			x_1 は x_2 （箇所）における、 x_3 （素材）の突起／隆起／ふくらみ／凸	「腫れ」も。 突起 	{balji}, {cmana}, {plana}
purci	gismu	pur	pru		x_1 は x_2 （時点）よりも以前／過去；x_1 は先人	過去 	{lidne}, {balvi}, {cabna}, {farna}
purdi	gismu	pud			x_1 は x_2 （家族／共同体／農耕者）・ x_3 （繁殖物／作物）の庭	庭 	{foldi}, {cange}, {panka}
purmo	gismu	pum	pu'o		x_1 は x_2 （物質）の粉	食用の粉も。 粉 	{pulce}, {zalvi}
racli	gismu				x_1 （行動）は x_2 （基準）において理性的／正気／穏健	理性的 	{fenki}
ractu	gismu				x_1 は x_2 （種類）のウサギ目（もく）動物	兎 	{mabru}, {kerlo}
radno	gismu	ra'o			x_1 は x_2 （数）・ x_3 （基準）のラジアン／弧度	ラジアン 	{jganu}, {kilto}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {gutci}, {litce}, {megdo}, {mikri}, {milti}, {minli}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
rafsi	gismu	raf			x_1 （文字列）は x_2 （語）の x_3 （部位／性質）に由来する、 x_4 （言語）の形態素／語基／語幹／接辞	形態素 	{valsi}, {lujvo}, {pagbu}
ragve	gismu	rav			x_1 は x_2 （境界）を x_3 （側）に対して横断する／またいでいる；x_1 は x_3 の反対側	横断 	{dukti}, {kuspe}, {bancu}, {kruca}, {cripu}, {pagre}
rakso	gismu				x_1 は x_2 （性質面）に関してイラク系（言語／文化／民族）	イラク 	{xrabo}
raktu	gismu	ra'u			x_1 は x_2 （者）にとって x_3 （問題）を起こす厄介／迷惑／困難	厄介 	{dicra}, {fanza}, {zunti}, {kurji}, {xanka}
ralci	gismu	rac			x_1 は x_2 （性質）に関して繊細／精巧／デリケート；x_1 には x_2 の機微がある	繊細 	{jdari}, {ranti}, {tsali}, {milxe}, {kukte}
ralju	gismu	ral			x_1 は x_2 （集合）・ x_3 （性質）において主要／大本	主要 	{vajni}, {te} {bende}, {minde}, {lidne}, {jatna}, {jitro}, {gidva}, {midju}
ralte	gismu	ra'e			x_1 は x_2 を保持／維持する	保持 	{cirko}, {rinju}, {ponse}, {jgari}, {pinfu}, {stali}, {curmi}
randa	gismu	rad			x_1 は x_2 （力／者）にたいして x_3 （条件）のもと降伏／降参／譲歩する	降伏 	{jdari}, {renvi}, {ranti}, {se} {bapli}
rango	gismu	rag			x_1 は x_2 （生体）・ x_3 （機能）の内臓	内臓 	{besna}, {livga}
ranji	gismu	ra'i			x_1 （事／性質）は x_2 （時間／期間）にわたって継続する／続く	継続 	{temci}, {kuspe}, {renvi}, {cedra}, {citsi}, {manfo}, {vitci}, {cukla}, {fliba}, {preja}, {tcena}
ranmi	gismu	ram			x_1 は x_2 （内容）・ x_3 （価値観／文化）の神話／伝説	神話 	{lijda}, {lisri}, {crida}
ransu	gismu				x_1 は x_2 （成分）の青銅	青銅 	{jinme}, {tunka}, {lastu}
ranti	gismu	ran			x_1 は x_2 （力）にたいして x_3 （条件）のもと軟らかい	軟らかい 	{ralci}, {jdari}, {lakse}, {randa}, {gradu}
ranxi	gismu	rax			x_1 （事）は x_2 （予想／期待）に x_3 （性質）の点で反する／皮肉的	皮肉 	{dukti}, {frica}, {cizra}
rapli	gismu	rap			x_1 （動作）は x_2 （回数）にわたって繰り返す／循環／反復する	繰り返す 	{roi}, {cafne}, {krefu}, {fukpi}, {pilji}, {xruti}
rarna	gismu	rar			x_1 は自然／天然／本能的／自発的	自然 	{rutni}, {jinzi}, {nurma}, {stati}
ratcu	gismu				x_1 は x_2 （種類）のクマネズミ属	「smacu／マウス」よりも大きなげっ歯類。 鼠 	{smacu}
ratni	gismu	rat			x_1 は x_2 （元素／原子番号）・ x_3 （原子量）の原子	「lo ratni be li pa bei li re ／ 重水素原子（D）」　原子 	{kantu}; {selci}
rebla	gismu	reb			x_1 は x_2 （本体）の尾／しっぽ	比喩的に「おまけ」も。 尾 	{nalci}, {pimlu}, {se} {lidne}, {trixe}, {birka}, {jimca}
rectu	gismu	rec	re'u		x_1 は x_2 （生体）の肉	肉 	{sluji}
remna	gismu	rem	re'a		x_1 は生物学的ヒト／ホモサピエンス	ヒト 	{nanmu}, {ninmu}, {prenu}
renro	gismu	rer	re'o		x_1 は x_2 を x_3 （方向）に投げる	投げる 	{cecla} (more general term}, {danti}
renvi	gismu	rev	re'i		x_1 は x_2 （事）を x_3 （時間／期間）にわたって耐え抜く／辛抱する／我慢する；x_1 は長持ちする	耐え抜く 	{ranji}, {kuspe}, {randa}, {lifri}, {stali}, {temci}
respa	gismu	res			x_1 は x_2 （種類）の爬虫綱／爬虫類（カメ／トカゲ／ヘビ／ワニ）	爬虫類 	{danlu}, {banfi}, {since}
ricfu	gismu	rif	cfu		x_1 は x_2 （性質）に関して裕福／豊か	裕福 	{solji}, {banzu}, {dukse}, {pindi}
rigni	gismu	rig			x_1 は x_2 （者）にとって x_3 （条件）において不快／不愉快／いまいましい／吐き気をもよおさせる；x_2 は x_1 に愛想を尽かす／嫌悪感を覚える	不快 	{djica}, {nelci}, {trina}, {vamtu}, {xebni}, {pluka}
rijno	gismu	rij			x_1 は銀（Ag）	銀 	{solji}
rilti	gismu	ril			x_1 は x_2 （形態）のリズム／律動／調子／拍子	規則的なリズムだとは限らない。 リズム 	{damri}, {pemci}, {tonga}, {zgike}, {slilu}, {dikni}, {sanga}, {morna}
rimni	gismu	rim			x_1 は x_2 （音声）・ x_3 （言語／音韻論）・ x_4 （性質）について韻を踏む	韻 	{pemci}, {sanga}
